Pathway,Count
RL cell,5
RL95-2 cell,5
ROS cell,5
RPMI-8226 cell,5
RT-4 cell,7
RT4-D6P2T cell,6
RWPE-1 cell,13
Radicle,10
Radula,8
Rat-2 cell,8
Red bone marrow,9
Regio orbitalis,8
Regio parietalis capitis,16
Regulatory T-lymphocyte,5
Renal vein,6
Rennet,8
Respiratory mucus,9
Resting cell,14
Reticulate body,8
Reticulum,22
Reticulum trabeculare,5
Retinal cone,6
Retinal ganglion cell,18
Retinal ganglion cell line,6
Retinal pigment epithelium cell line,7
Retinal stem cell,7
Retinoblastoma cell line,10
Rge,9
Rheumatoid arthritis disease specific synovial fibroblast,11
Rhizome,8
Right atrium,8
Ring stage,31
Rlc,11
Root apex,7
Root cap,6
Root cortex,10
Root nodule,131
Root pericycle,5
Root quiescent center,6
Root tip,52
Rootlet,11
Rosette,44
Rosette leaf,11
Rovs,5
Rto,10
Rumen,26
Ruminal fluid,13
S2 cell,26
SAOS-2 cell,28
SAS cell,5
SCHNEIDER-2 cell,16
SCaBER cell,9
SET-2 cell,5
SF-21 cell,11
SF-9 cell,21
SGC-7901 cell,9
SGS cell,40
SH-EP cell,7
SH-SY5Y cell,72
SHG-44 cell,5
SK-N-AS cell,7
SK-N-BE(2) cell,5
SK-N-BE(2)C cell,13
SK-N-DZ cell,7
SK-N-MC cell,10
SK-N-SH cell,13
SKOV-3 cell,6
SMMC-7721 cell,12
SNU-16 cell,5
SNU-449 cell,5
SUM-149 cell,6
SW-1116 cell,15
SW-1353 cell,14
SW-48 cell,9
SW-620 cell,6
SW-948 cell,5
Saccule,26
Salt gland,9
Saphenous vein,17
Sapling,10
Satellite cell,39
Scape,11
Scapula,11
Schistosomulum,13
Schizont,15
Schwann cell,75
Sciatic nerve,32
Sclera,11
Sclerenchyma,8
Scolex,14
Scolopidium,46
Scrotum,21
Scutellum,13
Sebum,13
Secondary spermatocyte,28
Secretory cell,35
Secretory trichome,5
Seed coat,14
Seedling,108
Semicircular canal,33
Seminiferous epithelium,34
Seminiferous tubule,27
Semitendinosus,8
Sepal,16
Serous gland,11
Sertoli cell,72
Sertoli cell line,13
Sessile cell,9
Seta,14
Shell gland,9
Shoot,6
Shoot meristem,13
Shoot tip,31
Shs,6
SiHa cell,7
Sickle cell,8
Silique,14
Silk gland,18
Sinus node,7
Skin carcinoma cell line,7
Skin epithelium,11
Skin mucus,6
Skpndw,7
Slow twitch muscle fiber,7
Small cell lung cancer cell,14
Soft tissue sarcoma cell line,8
Somatic cell,111
Somatic embryo,24
Somatosensory cortex,5
Somite,58
Sperm flagellum,13
Spermary,11
Spermatheca,24
Spermatid,151
Spermatocyte,15
Spermatogonium,16
Spike,86
Spikelet,21
Spinal nerve,15
Spinal root,5
Spindle cell,66
Spiral organ,23
Sporangium,9
Sporocyst,11
Sporophyte,20
Sporozoite,22
Sporulating cell,10
Sprout,7
Sputum,51
Stalk cell,17
Stellate cell,12
Sternal cartilage,7
Sternocleidomastoid muscle,7
Sternum,12
Stipe,9
Stipule,5
Sto,11
Stolon,8
Stoma,17
Storage root,8
Stratified epithelium,48
Stratum corneum,12
Stratum granulosum,5
Stratum lucidum,6
Stria vascularis,25
Stromal cell,182
Style,18
Subcommissural organ,8
Subcutaneous adipose tissue,29
Subcutaneous tissue,13
Sublingual gland,6
Submucosa,51
Submucosal gland,17
Superior frontal gyrus,12
Superior vena cava,15
Supporting cell,30
Suprachiasmatic nucleus,17
Sweat,29
Sweat gland,27
Swim bladder,10
Swiss-3T3 cell,28
Sympathetic nervous system,14
Syncytiotrophoblast,6
Syncytium,28
Synovia,63
Synovial sarcoma cell,10
Synovial tissue,84
T-24 cell,15
T-98G cell,14
T-REx 293 cell,5
T-cell acute lymphoblastic leukemia cell,13
TBY-2 cell,6
TE-671 cell,11
TF-1 cell,5
TK-6 cell,8
TM-3 cell,6
TM-4 cell,9
TSA cell,6
TZM-bl cell,17
Tachyzoite,15
Tadpole,32
Tail bud,16
Tail fin,10
Tailbud stage,15
Talus,42
Tapetum,20
Tassel,19
Taste bud,42
Te,10
Tear gland,17
Tectum mesencephali,18
Tek,5
Telson,5
Temporomandibular joint,11
Tendon,111
Tenia tecta,5
Tentacle,17
Tepal,6
Teratocarcinoma cell line,9
Teratocyte,11
Theca cell,28
Thoracic ganglion,11
Thoracic spine,10
Thymic epithelium,12
Thymic medulla,5
Thymic stromal cell,8
Thymoma cell,8
Thyroid cartilage,5
Thyroid nodule,33
Tibia,71
Tmm,5
Tongue cancer cell,8
Tongue cancer cell line,6
Tooth bud,11
Tooth enamel,62
Tou,15
Tracheal mucosa,5
Transfer cell,14
Trichome,19
Trigeminal nerve,31
Trophectoderm,12
Trophoblast,161
Trophoblast cell line,11
Trophoblast stem cell,19
Trophozoite,19
Trunk kidney,13
Trypomastigote,15
Tube foot,5
Tuber,23
Tubercle,22
Twig,7
Tympanum,6
U-251MG cell,9
U-343MG-A cell,8
U-373MG cell,6
U-937 cell,74
U2-OS cell,34
UMR-106 cell,17
Umbilical artery,8
Upper epidermis,12
Ureter,28
Ureteric bud,35
Urethra,30
Uroepithelial cell,5
Uroepithelial cell line,6
Uroepithelium,68
Urogenital ridge,7
Uropygial gland,8
Uterine epithelium,16
Uterine fluid,12
Uterine gland,5
Uterine horn,7
Uterine lavage,7
Uterine serous carcinoma cell,6
Utricle,20
Uveal melanoma cell,9
V-79 cell,10
VCaP cell,15
Vagus nerve,29
Vallate papilla,6
Vas deferens,41
Vascular cell,43
Vascular tissue,30
Vasculature,121
Vegetative cell,115
Vegetative stage,27
Velum,5
Venom duct,8
Venom gland,18
Venous system,11
Ventral nerve cord,12
Venule,12
Vermiform appendix,9
Vero cell,22
Vertebral endplate,8
Vesicular gland,6
Vestibular hair cell,27
Vestibulocochlear nerve,5
Visceral endoderm,21
Visual cortex,7
Vitellarium,11
Vitelline membrane,11
Vitreous humor,15
Vocal fold,26
Vomeronasal nerve,7
Vomeronasal organ,10
WEHI-231 cell,17
WIF-B cell,9
WIL-2 cell,5
WISH cell,8
WRL-68 cell,6
WRO cell,7
Wes,17
White adipose tissue,8
Whole plant,44
Wing disc,17
Wkd,5
Wood,8
Wound fluid,8
Wrc,13
Xcp,11
Xylem,9
Y-79 cell,12
Yolk sac,43
Yolk sac cancer cell,5
Yoshida sarcoma cell,5
ZR-75-30 cell,24
Zona pellucida,18
Zygote,18
a11,8
a15,6
a2,5
a24,9
aa94,5
ac2,5
adipose-derived stem cell,33
ae1,10
ae2,28
ae3,54
af1,20
alphaT3-1 cell,7
aml193,6
arl6,30
at1 cell,6
b12,12
b18,14
b19,14
b21,17
b69,10
b82,7
b84,6
b85,8
b95.8,5
b95a,5
beta-TC3 cell,5
bf2,14
bl20,12
bp86,7
brl1,6
bud8,8
c32,9
c83,6
caki2,6
cas1,14
cc1,15
cc81,5
chp126,5
chse214,7
d17,8
d2,5
d36,7
da1,13
dg1,7
dg2,5
dg3,10
dm15,7
dr9,19
e2,7
e21,6
el2,11
em2,14
em3,6
f1,9
fh1,23
fh4,8
fh6,6
foreign-body giant cell,6
free-living state,7
frhk4,6
g/g,38
g2,22
gh1,8
gk1.5,5
gl1,6
gl6,6
gp16,5
hf1,7
hr5,6
hutu80,11
i10,5
igr1,6
imr5,8
jf1,13
jm2,6
jr1,5
k1,11
l14,5
l35,5
l540,5
lat1,36
lc90,9
llcmk2,6
lm5,5
ls1,5
marc145,6
mbl2,17
mc2,9
mdamb157,7
me180,7
melan-a cell,10
messa/dx5,5
mfe296,5
ml3,8
mnng/hos,7
mp1,15
mp10,7
mp4,5
mt3,7
n18,8
nb41a3,5
ncih1650,9
nd7/23,15
non-Hodgkin lymphoma cell,5
non-neuronal cell,39
nt2d1,7
nuc1,21
oa1,13
oaw42,6
okt8,10
p1,10
p190,11
p3h3,6
p3hr1,11
p3u1,7
p92,14
p93,6
p95,11
pa317,5
pb1,18
pd5,5
pg13,7
phi1,7
pi1,23
pro-B-lymphocyte cell line,12
psi2,9
psn1,9
qt35,5
qt6,7
r2c,6
rab9,50
ri1,5
rj2.2.5,11
rn22,6
rpmi1788,5
rt1,14
rtg2,16
sbc2,5
sc1,16
sknep1,11
smc1,29
sp95,6
sw13,6
tn368,6
tn5b14,6
tsA-201 cell,5
u,10
vp8,11
vx2,9
wc1,20
werirb1,14
wi38va13,7
x63ag8.653,6
yac1,13
