Pathway,Count
GTEX-S4UY-0526-SM-3K2AN muscle female 40-49 years,1387
GTEX-R55D-0626-SM-3GAD5 muscle male 50-59 years,1367
GTEX-TML8-1826-SM-32QOR muscle female 40-49 years,1587
GTEX-U3ZN-2226-SM-3DB88 muscle female 30-39 years,1072
GTEX-SNMC-1426-SM-2XCFM muscle male 20-29 years,1583
GTEX-WFG7-2226-SM-3GIKP muscle male 20-29 years,1414
GTEX-WFG8-2426-SM-3GILL muscle male 20-29 years,1364
GTEX-Q2AI-1526-SM-3GIJ3 muscle male 40-49 years,1317
GTEX-S4Q7-1526-SM-3K2AG muscle male 20-29 years,1134
GTEX-V955-2426-SM-3GAEF muscle male 60-69 years,1251
GTEX-OXRN-1326-SM-3LK5V muscle male 50-59 years,1183
GTEX-RTLS-0526-SM-2TF64 muscle female 60-69 years,992
GTEX-QDT8-0526-SM-3NMD8 muscle female 30-39 years,913
GTEX-P4PQ-1626-SM-2HMKK muscle male 60-69 years,1132
GTEX-XUZC-2126-SM-4BRW8 muscle female 30-39 years,1653
GTEX-R55G-2326-SM-2TC61 muscle female 40-49 years,1469
GTEX-QDVJ-1926-SM-2S1PJ muscle male 50-59 years,1201
GTEX-R3RS-0526-SM-3GADG muscle female 40-49 years,789
GTEX-U3ZG-0326-SM-47JXN muscle male 50-59 years,838
GTEX-QVUS-0226-SM-3GIJY muscle female 60-69 years,1040
GTEX-X4XX-0626-SM-3NMC1 muscle male 60-69 years,1237
GTEX-VUSG-2626-SM-4KKZI muscle male 50-59 years,886
GTEX-QDVN-2426-SM-2S1Q4 muscle male 50-59 years,1058
GTEX-XV7Q-2926-SM-4BRUL muscle female 40-49 years,1633
GTEX-XYKS-2426-SM-4AT43 muscle female 60-69 years,1114
GTEX-P4PP-1626-SM-2HMJF muscle female 30-39 years,1126
GTEX-POYW-0526-SM-2XCEY muscle male 60-69 years,1769
GTEX-QVJO-0126-SM-3GIK4 muscle female 60-69 years,1512
GTEX-V1D1-2426-SM-3GAER muscle male 50-59 years,1384
GTEX-U3ZH-1926-SM-4DXTR muscle male 30-39 years,1428
GTEX-X638-0326-SM-47JY1 muscle female 70-79 years,1228
GTEX-X88G-0326-SM-47JZ4 muscle male 30-39 years,1550
GTEX-SSA3-0326-SM-32QPS muscle male 60-69 years,1180
GTEX-SIU7-1826-SM-2XCE2 muscle male 50-59 years,966
GTEX-OHPN-2726-SM-2I5H4 muscle female 60-69 years,1154
GTEX-OXRO-1726-SM-3LK6C muscle female 60-69 years,1524
GTEX-WOFL-0626-SM-3MJG3 muscle male 60-69 years,610
GTEX-N7MS-0826-SM-2HML4 heart male 60-69 years,574
GTEX-T6MN-0926-SM-32PLX heart male 50-59 years,940
GTEX-RU72-0326-SM-2TF5T heart female 50-59 years,957
GTEX-QEL4-0926-SM-3GAD1 heart male 50-59 years,778
GTEX-UPK5-0326-SM-3GAF3 heart male 40-49 years,889
GTEX-R55E-1026-SM-2TC5S heart male 20-29 years,934
GTEX-WZTO-1326-SM-3NM8X heart male 40-49 years,950
GTEX-XQ3S-0626-SM-4BOOB heart male 20-29 years,999
GTEX-RNOR-0826-SM-2TF5C heart female 50-59 years,792
GTEX-WL46-0926-SM-3LK7T heart male 50-59 years,636
GTEX-WYJK-1026-SM-3NM8W heart male 50-59 years,825
GTEX-PSDG-0926-SM-2I5FP heart male 50-59 years,741
GTEX-P78B-0426-SM-2I5F5 heart female 40-49 years,888
GTEX-NFK9-0926-SM-2HMJU heart male 40-49 years,489
GTEX-OHPK-0326-SM-2HMJO heart female 50-59 years,556
GTEX-OXRL-0326-SM-2I3F2 heart male 50-59 years,745
GTEX-XPT6-0126-SM-4B65S heart male 20-29 years,599
GTEX-XPVG-0826-SM-4B654 heart male 50-59 years,602
GTEX-O5YW-0326-SM-2I5EI heart male 50-59 years,652
GTEX-V1D1-0526-SM-4JBGW heart male 50-59 years,606
GTEX-XQ8I-0126-SM-4BOPL heart male 50-59 years,610
GTEX-SIU7-0426-SM-2XCDX heart male 50-59 years,599
GTEX-OIZG-1126-SM-2HMIU heart male 50-59 years,416
GTEX-WQUQ-1426-SM-3MJFD heart male 60-69 years,572
GTEX-PLZ5-0626-SM-2I5F8 heart male 50-59 years,489
GTEX-OXRK-0826-SM-2HMK7 heart female 50-59 years,832
GTEX-P4PQ-0326-SM-2HMJ8 heart male 60-69 years,686
GTEX-XBED-0526-SM-47JY3 heart male 60-69 years,751
GTEX-XUJ4-0526-SM-4BOON heart female 60-69 years,846
GTEX-Q2AH-0526-SM-2I3ED heart male 40-49 years,812
GTEX-POMQ-0326-SM-2I5FO heart female 20-29 years,873
GTEX-QLQ7-0526-SM-2I5G3 heart male 60-69 years,835
GTEX-QMRM-0526-SM-2I5GA heart male 50-59 years,842
GTEX-WHPG-0826-SM-3NMBF heart male 50-59 years,832
GTEX-PX3G-0326-SM-2I3EO heart female 20-29 years,708
GTEX-OIZF-1526-SM-3MJGY stomach male 60-69 years,927
GTEX-OOBJ-0326-SM-33HBO heart male 60-69 years,838
GTEX-X3Y1-0426-SM-3P5Z4 heart male 40-49 years,760
GTEX-UJHI-0426-SM-3DB8Y heart female 50-59 years,904
GTEX-XGQ4-0326-SM-4GIEE heart male 50-59 years,697
GTEX-WEY5-0426-SM-3GIKT heart female 40-49 years,648
GTEX-RWS6-0326-SM-2XCAP heart female 60-69 years,542
GTEX-OHPL-0326-SM-33HC8 heart female 60-69 years,524
GTEX-P4PP-0326-SM-33HC4 heart female 30-39 years,593
GTEX-R55C-0326-SM-3GAF1 heart male 40-49 years,659
GTEX-WFON-0326-SM-3GIKX heart male 40-49 years,837
GTEX-SNMC-0126-SM-2XCFO heart male 20-29 years,1072
GTEX-V955-0726-SM-3GAFG heart male 60-69 years,720
GTEX-OHPM-0326-SM-33HCA heart male 50-59 years,687
GTEX-SE5C-0626-SM-2XCDV heart female 40-49 years,906
GTEX-S3XE-0426-SM-3K2AC heart male 50-59 years,547
GTEX-WFG7-0726-SM-3GIKO heart male 20-29 years,800
GTEX-WFG8-0626-SM-3GILJ heart male 20-29 years,746
GTEX-WHWD-0426-SM-3LK83 heart male 50-59 years,1068
GTEX-QV44-0526-SM-2S1RE heart male 50-59 years,941
GTEX-R53T-0926-SM-3GADH heart female 50-59 years,986
GTEX-S32W-0626-SM-2XCBG heart female 50-59 years,850
GTEX-O5YT-0326-SM-32PKA heart male 20-29 years,1034
GTEX-UJMC-0526-SM-3GAE3 heart male 50-59 years,852
GTEX-U3ZH-0326-SM-3DB7A heart male 30-39 years,827
GTEX-U3ZN-1426-SM-3DB87 heart female 30-39 years,992
GTEX-QEG4-0426-SM-33HC3 heart male 30-39 years,1013
GTEX-OIZH-0326-SM-2HMKC heart male 50-59 years,874
GTEX-U4B1-0326-SM-3DB8K heart male 40-49 years,701
GTEX-QDVJ-0426-SM-2I5FW heart male 50-59 years,893
GTEX-WY7C-0526-SM-3NB3D heart male 50-59 years,725
GTEX-WH7G-0426-SM-3NMBJ heart male 40-49 years,648
GTEX-PWCY-0526-SM-2I3ER heart female 20-29 years,677
GTEX-SUCS-0326-SM-32PLL heart male 70-79 years,955
GTEX-PWOO-0526-SM-2S1Q3 heart female 40-49 years,605
GTEX-QDVN-0326-SM-2I3FS heart male 50-59 years,656
GTEX-S7SF-0526-SM-3K2BC heart female 20-29 years,866
GTEX-R55G-0526-SM-2TC5O heart female 40-49 years,868
GTEX-QESD-0526-SM-2I5G5 heart male 20-29 years,722
GTEX-XXEK-0926-SM-4BRWH heart male 50-59 years,549
GTEX-WHSE-0926-SM-3NMBS heart male 20-29 years,860
GTEX-RUSQ-0526-SM-2TF72 heart male 50-59 years,611
GTEX-U8XE-1126-SM-3DB8W heart male 30-39 years,863
GTEX-U8XE-0926-SM-3DB8V heart male 30-39 years,670
GTEX-RWSA-0626-SM-2XCBD heart male 40-49 years,692
GTEX-W5X1-0826-SM-3GILN heart female 40-49 years,725
GTEX-UPK5-0226-SM-3GAEV heart male 40-49 years,685
GTEX-VUSG-0726-SM-3GIK1 heart male 50-59 years,886
GTEX-WEY5-0226-SM-3GIKN heart female 40-49 years,651
GTEX-WFG7-0826-SM-3GIKU heart male 20-29 years,589
GTEX-WFON-0226-SM-3GIKR heart male 40-49 years,597
GTEX-WH7G-0326-SM-3NMBH heart male 40-49 years,607
GTEX-WFG8-0726-SM-3GILP heart male 20-29 years,445
GTEX-WK11-0626-SM-3NMAV heart male 50-59 years,978
GTEX-XOT4-1126-SM-4B66E heart female 60-69 years,1089
GTEX-WL46-0726-SM-3LK5Z heart male 50-59 years,691
GTEX-XQ3S-0526-SM-4BOQA heart male 20-29 years,732
GTEX-XBEC-1226-SM-4AT65 heart male 50-59 years,827
GTEX-X4EP-0326-SM-3P5Z6 heart female 60-69 years,755
GTEX-XLM4-2026-SM-4AT4X heart male 60-69 years,551
GTEX-X3Y1-0226-SM-3P5Z5 heart male 40-49 years,635
GTEX-XQ8I-0226-SM-4BOPM heart male 50-59 years,691
GTEX-XPT6-0226-SM-4B65L heart male 20-29 years,574
GTEX-WY7C-1126-SM-3NB3A heart male 50-59 years,637
GTEX-X5EB-0626-SM-46MVQ heart male 40-49 years,644
GTEX-WHWD-0326-SM-3LK6L heart male 50-59 years,688
GTEX-XV7Q-0726-SM-4BRV6 heart female 40-49 years,544
GTEX-XYKS-0226-SM-4BRW3 heart female 60-69 years,609
GTEX-XPVG-0726-SM-4B658 heart male 50-59 years,539
GTEX-XGQ4-0526-SM-4AT6C heart male 50-59 years,570
GTEX-XUJ4-0626-SM-4BOOO heart female 60-69 years,534
GTEX-WHPG-1026-SM-3NMBA heart male 50-59 years,547
GTEX-WQUQ-1326-SM-3MJFF heart male 60-69 years,534
GTEX-WYJK-1126-SM-3NM9Z heart male 50-59 years,403
GTEX-X62O-0826-SM-46MW8 heart male 50-59 years,766
GTEX-WRHU-1026-SM-4E3ID heart female 50-59 years,592
GTEX-V1D1-0626-SM-4JBHN heart male 50-59 years,447
GTEX-O5YV-0326-SM-2I5H2 heart female 60-69 years,866
GTEX-NPJ8-0426-SM-2HMK6 heart male 40-49 years,568
GTEX-QEG5-0926-SM-2TC64 heart male 20-29 years,926
GTEX-REY6-1026-SM-2TF4Y heart male 60-69 years,439
GTEX-RTLS-0826-SM-2TF5Q heart female 60-69 years,376
GTEX-P44H-0726-SM-48TBT heart male 40-49 years,756
GTEX-SIU8-0826-SM-2XCDQ heart male 50-59 years,448
GTEX-WI4N-0626-SM-3TW8Z heart female 40-49 years,572
GTEX-WI4N-0726-SM-3TW93 heart female 40-49 years,726
GTEX-R45C-0926-SM-3GAD4 heart female 60-69 years,504
GTEX-T2IS-0426-SM-32QPE heart female 20-29 years,105
GTEX-WRHU-1226-SM-4E3IJ heart female 50-59 years,83
GTEX-XBEC-1326-SM-4AT69 heart male 50-59 years,111
GTEX-WWYW-1326-SM-3NB2S heart female 50-59 years,385
GTEX-WYBS-1226-SM-3NM9N heart female 60-69 years,379
GTEX-X8HC-1626-SM-46MWE heart female 50-59 years,504
GTEX-NPJ8-2226-SM-3TW8D kidney male 40-49 years,385
GTEX-PVOW-0426-SM-2XCF8 heart male 40-49 years,525
GTEX-XXEK-2026-SM-4BRVE heart male 50-59 years,379
GTEX-X261-0926-SM-3NMCY heart male 50-59 years,480
GTEX-X4XX-1126-SM-3NMBY heart male 60-69 years,614
GTEX-P4QS-2126-SM-3NMCF testis male 60-69 years,5235
GTEX-R55C-1426-SM-48FED testis male 40-49 years,5346
GTEX-U3ZM-1626-SM-4DXSK testis male 40-49 years,5485
GTEX-XMK1-2026-SM-4B65K testis male 40-49 years,5444
GTEX-S3XE-1526-SM-4AD5A testis male 50-59 years,5355
GTEX-S7SE-0326-SM-4AT5Q testis male 50-59 years,5610
GTEX-T8EM-0126-SM-4DM5R testis male 40-49 years,5547
GTEX-SNMC-1026-SM-4DM7K testis male 20-29 years,5919
GTEX-TKQ1-0926-SM-4DXU2 testis male 30-39 years,5250
GTEX-Q2AH-1526-SM-48TZG testis male 40-49 years,5351
GTEX-QLQW-1026-SM-447A9 testis male 30-39 years,5375
GTEX-XBED-2026-SM-4AT5D testis male 60-69 years,5640
GTEX-RM2N-1326-SM-48FCW testis male 50-59 years,5794
GTEX-V1D1-2126-SM-4JBH4 testis male 50-59 years,5396
GTEX-OIZH-2126-SM-3NB1P testis male 50-59 years,5226
GTEX-OXRL-2126-SM-3NM98 testis male 50-59 years,5518
GTEX-U4B1-1526-SM-4DXSL testis male 40-49 years,5454
GTEX-XGQ4-2026-SM-4AT6G testis male 50-59 years,5302
GTEX-S4Q7-1226-SM-4AD5I testis male 20-29 years,5253
GTEX-X5EB-2026-SM-4E3KA testis male 40-49 years,5410
GTEX-XBEC-0126-SM-4GIDT testis male 50-59 years,5584
GTEX-OHPM-2126-SM-3LK75 testis male 50-59 years,5384
GTEX-Q2AI-1226-SM-48U14 testis male 40-49 years,5281
GTEX-TKQ2-1526-SM-4DXUN testis male 50-59 years,5280
GTEX-SNOS-1126-SM-4DM67 testis male 40-49 years,5433
GTEX-V955-1926-SM-4KL1L testis male 60-69 years,4992
GTEX-S95S-1126-SM-4B64E testis male 60-69 years,5187
GTEX-UPJH-0126-SM-4IHLL testis male 50-59 years,5545
GTEX-WH7G-1926-SM-4LVMM testis male 40-49 years,5187
GTEX-XLM4-1526-SM-4AT6D testis male 60-69 years,5157
GTEX-OOBJ-2126-SM-3NB1N testis male 60-69 years,5316
GTEX-PW2O-1426-SM-48TCD testis male 20-29 years,5025
GTEX-RUSQ-2126-SM-47JXK testis male 50-59 years,5163
GTEX-U8XE-0126-SM-4E3I3 testis male 30-39 years,5169
GTEX-SUCS-1326-SM-4DM5T testis male 70-79 years,5492
GTEX-XPT6-1626-SM-4B655 testis male 20-29 years,5477
GTEX-R55D-0126-SM-48FEL testis male 50-59 years,5022
GTEX-VJYA-1426-SM-4KL1Y testis male 60-69 years,4942
GTEX-RWSA-2426-SM-47JXR testis male 40-49 years,5171
GTEX-N7MS-0126-SM-3TW8O testis male 60-69 years,5459
GTEX-T6MN-2026-SM-4DM7L testis male 50-59 years,5289
GTEX-S7PM-0626-SM-4AD4Q testis male 60-69 years,5226
GTEX-QEG4-0126-SM-48TZE testis male 30-39 years,5250
GTEX-REY6-0126-SM-48FDT testis male 60-69 years,5327
GTEX-OOBK-2126-SM-3LK5T testis male 40-49 years,5445
GTEX-XQ3S-2726-SM-4BOP2 testis male 20-29 years,5413
GTEX-XAJ8-1326-SM-47JYT testis male 40-49 years,5300
GTEX-R55E-0726-SM-48FCZ testis male 20-29 years,5520
GTEX-U8T8-1126-SM-4DXUE testis male 60-69 years,4963
GTEX-O5YT-2126-SM-3MJGD testis male 20-29 years,5428
GTEX-WFG8-1926-SM-4LVM1 testis male 20-29 years,5030
GTEX-OIZI-0126-SM-3NB13 testis male 40-49 years,5049
GTEX-PLZ5-1526-SM-3P5ZX testis male 50-59 years,4775
GTEX-XPVG-2226-SM-4B65U testis male 50-59 years,5225
GTEX-WFON-2026-SM-4LVMW testis male 40-49 years,5342
GTEX-S33H-0126-SM-4AD62 testis male 30-39 years,5557
GTEX-U3ZH-1526-SM-4DXV1 testis male 30-39 years,5632
GTEX-RN64-2326-SM-48FDW testis male 50-59 years,5424
GTEX-N7MS-2625-SM-3LK77 pituitary male 60-69 years,2732
GTEX-PVOW-2726-SM-48TCA pituitary male 40-49 years,3344
GTEX-T6MN-2726-SM-4DM77 pituitary male 50-59 years,3028
GTEX-WZTO-3026-SM-3NMA2 pituitary male 40-49 years,3343
GTEX-R55E-2726-SM-48FCX pituitary male 20-29 years,3209
GTEX-RNOR-2426-SM-48FDY pituitary female 50-59 years,3441
GTEX-WL46-3026-SM-3LK7Z pituitary male 50-59 years,3478
GTEX-Q2AG-3026-SM-48U1L pituitary female 40-49 years,3111
GTEX-WVLH-3126-SM-3MJGA pituitary male 50-59 years,2925
GTEX-RU72-3126-SM-46MUB pituitary female 50-59 years,2890
GTEX-N7MT-1026-SM-3TW8T pituitary female 60-69 years,3109
GTEX-UTHO-3126-SM-3P5ZB pituitary male 60-69 years,2833
GTEX-NPJ7-2926-SM-3MJGQ pituitary female 60-69 years,2967
GTEX-OXRN-2626-SM-48TBX pituitary male 50-59 years,3014
GTEX-NPJ8-1426-SM-3MJHR pituitary male 40-49 years,2977
GTEX-X261-3226-SM-3NMC3 pituitary male 50-59 years,2378
GTEX-XLM4-3126-SM-4AT6M pituitary male 60-69 years,2747
GTEX-TSE9-3126-SM-4DXSY pituitary female 60-69 years,3175
GTEX-X4EP-3226-SM-3P5YR pituitary female 60-69 years,2997
GTEX-T2IS-3126-SM-32QPK pituitary female 20-29 years,3550
GTEX-WHSE-3126-SM-3P5ZI pituitary male 20-29 years,2075
GTEX-T5JC-2526-SM-4DM6G pituitary male 20-29 years,2052
GTEX-RN64-1626-SM-48FD7 kidney male 50-59 years,2872
GTEX-S32W-1326-SM-4AD5Q fallopian tube female 50-59 years,2610
GTEX-S341-1326-SM-4AD72 cervix uteri female 40-49 years,2058
GTEX-T6MO-1426-SM-4DM73 cervix uteri female 40-49 years,1460
GTEX-N7MS-2326-SM-2HMLD thyroid male 60-69 years,1557
GTEX-WK11-0926-SM-3NMAU thyroid male 50-59 years,2040
GTEX-RVPV-1226-SM-2TF73 thyroid male 60-69 years,1892
GTEX-WL46-0126-SM-3TW8I thyroid male 50-59 years,1896
GTEX-S7SE-0726-SM-2XCD7 thyroid male 50-59 years,2160
GTEX-T2IS-0626-SM-32QP6 thyroid female 20-29 years,2164
GTEX-R55E-0826-SM-2TC5M thyroid male 20-29 years,1879
GTEX-U8T8-2326-SM-3DB96 thyroid male 60-69 years,1703
GTEX-WYBS-1926-SM-3NM8N thyroid female 60-69 years,1713
GTEX-R3RS-0726-SM-3GIJR thyroid female 40-49 years,2491
GTEX-WVLH-0626-SM-3MJG7 thyroid male 50-59 years,1838
GTEX-WRHU-0926-SM-4E3IG thyroid female 50-59 years,2490
GTEX-SIU8-0626-SM-2XCDN thyroid male 50-59 years,2818
GTEX-T6MN-0626-SM-32PM9 thyroid male 50-59 years,2416
GTEX-XLM4-0726-SM-4AT64 thyroid male 60-69 years,1880
GTEX-SN8G-1526-SM-4DM79 thyroid female 50-59 years,2257
GTEX-RNOR-0926-SM-2TF56 thyroid female 50-59 years,2127
GTEX-V1D1-0926-SM-4JBHQ thyroid male 50-59 years,3111
GTEX-RN64-0626-SM-2TC5V thyroid male 50-59 years,2953
GTEX-OOBJ-2626-SM-2I3F6 thyroid male 60-69 years,2573
GTEX-QV44-0826-SM-2S1RG thyroid male 50-59 years,3271
GTEX-Q2AG-0826-SM-2HMKF thyroid female 40-49 years,2661
GTEX-Q734-0526-SM-2I3EH thyroid female 40-49 years,2328
GTEX-R53T-0526-SM-3GADL thyroid female 50-59 years,2881
GTEX-W5X1-0426-SM-3GILB thyroid female 40-49 years,2881
GTEX-PLZ4-1226-SM-2I5FE thyroid female 50-59 years,2542
GTEX-PSDG-0726-SM-2I5FN thyroid male 50-59 years,2472
GTEX-QEL4-0726-SM-3GIJ5 thyroid male 50-59 years,2897
GTEX-POYW-0826-SM-2XCEM thyroid male 60-69 years,3640
GTEX-WYJK-1626-SM-3NM9J thyroid male 50-59 years,1895
GTEX-WYVS-0326-SM-3NM9V thyroid female 40-49 years,2050
GTEX-S32W-0726-SM-2XCBL thyroid female 50-59 years,1564
GTEX-UPIC-0226-SM-3GADO thyroid female 20-29 years,2277
GTEX-S7SF-0226-SM-3K2BI thyroid female 20-29 years,1905
GTEX-PWOO-0926-SM-2I3EC thyroid female 40-49 years,1666
GTEX-X15G-0526-SM-3NMB7 thyroid female 50-59 years,1940
GTEX-OXRK-0626-SM-2HMJ5 thyroid female 50-59 years,1354
GTEX-NFK9-0726-SM-2HMJW thyroid male 40-49 years,2199
GTEX-XBEW-0126-SM-4AT66 thyroid male 40-49 years,2433
GTEX-X4XX-0926-SM-46MV7 thyroid male 60-69 years,2846
GTEX-X8HC-0726-SM-46MWG thyroid female 50-59 years,2447
GTEX-U4B1-0626-SM-3DB8L thyroid male 40-49 years,2096
GTEX-XBED-0126-SM-47JY7 thyroid male 60-69 years,1838
GTEX-WHSB-1626-SM-3LK6J thyroid male 50-59 years,1857
GTEX-SE5C-0726-SM-4BRWY thyroid female 40-49 years,2359
GTEX-SUCS-0226-SM-32PLQ thyroid male 70-79 years,1889
GTEX-X5EB-0726-SM-46MVR thyroid male 40-49 years,1664
GTEX-X4LF-0426-SM-3NMB5 thyroid male 50-59 years,1734
GTEX-XUW1-1026-SM-4BONY thyroid female 50-59 years,1801
GTEX-XGQ4-0426-SM-4AT4I thyroid male 50-59 years,2143
GTEX-RU1J-0226-SM-2TF5Y thyroid female 20-29 years,2199
GTEX-TKQ1-0126-SM-33HB3 thyroid male 30-39 years,1562
GTEX-RWS6-0626-SM-2XCAS thyroid female 60-69 years,1847
GTEX-T5JW-1226-SM-3GACY thyroid female 20-29 years,2141
GTEX-SIU7-1126-SM-2XCDW thyroid male 50-59 years,2577
GTEX-WH7G-0526-SM-3NMBI thyroid male 40-49 years,1499
GTEX-T6MO-0226-SM-32QOL thyroid female 40-49 years,1804
GTEX-U3ZM-0126-SM-3DB8M thyroid male 40-49 years,1295
GTEX-PWCY-2326-SM-2I3EQ thyroid female 20-29 years,1284
GTEX-SNOS-0226-SM-32PLR thyroid male 40-49 years,1673
GTEX-OXRL-2626-SM-2I3F1 thyroid male 50-59 years,1585
GTEX-XUJ4-0726-SM-4BOOP thyroid female 60-69 years,1383
GTEX-WY7C-0226-SM-3NB37 thyroid male 50-59 years,1241
GTEX-S4P3-0226-SM-3K2BD thyroid female 50-59 years,1971
GTEX-WFJO-0226-SM-3GIKW thyroid male 30-39 years,1931
GTEX-XMK1-0626-SM-4B65A thyroid male 40-49 years,1998
GTEX-WHPG-0226-SM-3NMB9 thyroid male 50-59 years,1576
GTEX-OIZG-0226-SM-2TC5L thyroid male 50-59 years,1685
GTEX-X4XY-0826-SM-4E3JM thyroid male 60-69 years,2153
GTEX-QMRM-0726-SM-2I5G8 thyroid male 50-59 years,1854
GTEX-P78B-0526-SM-2I5F7 thyroid female 40-49 years,1796
GTEX-OIZH-2626-SM-2HMJM thyroid male 50-59 years,1636
GTEX-S341-0226-SM-2XCAX thyroid female 40-49 years,1781
GTEX-S4Q7-0326-SM-3K2B1 thyroid male 20-29 years,1437
GTEX-OHPK-2626-SM-2HMK9 thyroid female 50-59 years,1167
GTEX-Q2AH-0726-SM-2I3EA thyroid male 40-49 years,1760
GTEX-QDVN-0626-SM-2I3FP thyroid male 50-59 years,1515
GTEX-P4QT-2626-SM-2I3FM thyroid female 50-59 years,967
GTEX-WXYG-0226-SM-3NB2Y thyroid female 50-59 years,1555
GTEX-XUZC-0126-SM-4BOO6 thyroid female 30-39 years,1929
GTEX-PX3G-2626-SM-2I3EG thyroid female 20-29 years,2424
GTEX-T8EM-0226-SM-3DB7C thyroid male 40-49 years,2140
GTEX-U3ZN-0326-SM-3DB86 thyroid female 30-39 years,2747
GTEX-UJMC-0326-SM-3GAE2 thyroid male 50-59 years,2789
GTEX-P4PQ-2626-SM-33HC9 thyroid male 60-69 years,2370
GTEX-RM2N-0526-SM-2TF4N thyroid male 50-59 years,2000
GTEX-R55C-0626-SM-2TF4Q thyroid male 40-49 years,2176
GTEX-QV31-0726-SM-3GAEG thyroid male 30-39 years,2052
GTEX-VJYA-0426-SM-3GIJK thyroid male 60-69 years,2701
GTEX-OHPM-2626-SM-33HC5 thyroid male 50-59 years,2325
GTEX-OIZI-0726-SM-2XCEI thyroid male 40-49 years,2953
GTEX-SJXC-0726-SM-2XCFJ thyroid male 60-69 years,3235
GTEX-V955-0426-SM-3GAEL thyroid male 60-69 years,2142
GTEX-VUSG-0426-SM-3GIKD thyroid male 50-59 years,2522
GTEX-WFG8-0426-SM-3GILD thyroid male 20-29 years,1448
GTEX-WFG7-0326-SM-3GILI thyroid male 20-29 years,1788
GTEX-P4QS-2626-SM-2I3EV thyroid male 60-69 years,1395
GTEX-PWN1-2626-SM-2I3FH thyroid female 40-49 years,1376
GTEX-QDVJ-0226-SM-2I5FV thyroid male 50-59 years,1840
GTEX-XXEK-1326-SM-4BRV1 thyroid male 50-59 years,1813
GTEX-WWYW-0826-SM-3NB2X thyroid female 50-59 years,1918
GTEX-XV7Q-0326-SM-4BRVM thyroid female 40-49 years,1595
GTEX-OXRP-0326-SM-33HBJ thyroid female 60-69 years,1699
GTEX-TSE9-0626-SM-3DB8B thyroid female 60-69 years,2341
GTEX-REY6-0526-SM-2TF5M thyroid male 60-69 years,2269
GTEX-RU72-0126-SM-2TF6Z thyroid female 50-59 years,2003
GTEX-QXCU-0326-SM-2TC63 thyroid male 50-59 years,2603
GTEX-RWSA-0826-SM-2XCBF thyroid male 40-49 years,1981
GTEX-W5WG-1426-SM-4KKZP thyroid female 50-59 years,1010
GTEX-U3ZH-0226-SM-3DB7B thyroid male 30-39 years,1426
GTEX-Q2AI-0326-SM-2I3EK thyroid male 40-49 years,963
GTEX-OOBK-2626-SM-2HMKY thyroid male 40-49 years,1485
GTEX-QLQ7-0726-SM-2I5G2 thyroid male 60-69 years,1422
GTEX-QEG5-0826-SM-2I5GF thyroid male 20-29 years,1864
GTEX-S4Z8-0326-SM-3K2AU thyroid male 60-69 years,1076
GTEX-WOFL-0726-SM-3MJG4 thyroid male 60-69 years,1646
GTEX-OXRO-1226-SM-48TDL thyroid female 60-69 years,2370
GTEX-RUSQ-1026-SM-2TF6V thyroid male 50-59 years,1753
GTEX-NPJ8-2526-SM-2HML8 thyroid male 40-49 years,1530
GTEX-WEY5-0526-SM-3GIKZ thyroid female 40-49 years,949
GTEX-P4QS-2026-SM-3NMCG prostate male 60-69 years,1623
GTEX-XGQ4-1826-SM-4AT6F prostate male 50-59 years,1105
GTEX-RM2N-1126-SM-48FCY prostate male 50-59 years,1057
GTEX-V955-1826-SM-4JBIL prostate male 60-69 years,1013
GTEX-OOBJ-2026-SM-3NB1R prostate male 60-69 years,2519
GTEX-NFK9-2226-SM-3MJGP prostate male 40-49 years,1480
GTEX-V1D1-1926-SM-4JBGX prostate male 50-59 years,2363
GTEX-XQ3S-2526-SM-4BOOG prostate male 20-29 years,2091
GTEX-RWSA-2026-SM-47JX8 prostate male 40-49 years,2682
GTEX-XOTO-2826-SM-4B65I prostate male 50-59 years,1801
GTEX-PLZ6-1126-SM-3P5ZR prostate male 30-39 years,1691
GTEX-U4B1-1426-SM-4DXTX prostate male 40-49 years,2304
GTEX-XMK1-1026-SM-4B65H prostate male 40-49 years,1455
GTEX-SNMC-0926-SM-4DM5U prostate male 20-29 years,1890
GTEX-SJXC-2026-SM-4DM6N prostate male 60-69 years,1800
GTEX-OIZH-2026-SM-3NB1M prostate male 50-59 years,1634
GTEX-X5EB-1826-SM-4E3K8 prostate male 40-49 years,2231
GTEX-WH7G-1726-SM-4LVKY prostate male 40-49 years,1588
GTEX-S95S-1026-SM-4B64M prostate male 60-69 years,1464
GTEX-Q2AI-1126-SM-48U19 prostate male 40-49 years,2085
GTEX-S4Q7-1026-SM-4AD75 prostate male 20-29 years,2084
GTEX-U3ZM-0926-SM-4DXSW prostate male 40-49 years,1425
GTEX-REY6-2126-SM-48FD9 prostate male 60-69 years,1846
GTEX-S33H-1826-SM-4AD65 prostate male 30-39 years,1909
GTEX-SNOS-1026-SM-4DM4Y prostate male 40-49 years,1218
GTEX-WFG7-1826-SM-3GIL1 prostate male 20-29 years,1569
GTEX-T8EM-1826-SM-4DM7F prostate male 40-49 years,1573
GTEX-XAJ8-0626-SM-47JY4 prostate male 40-49 years,1434
GTEX-WFG8-1826-SM-4LVM4 prostate male 20-29 years,1958
