Pathway,Count
Cancer Stem cell:Intestine,99
Intestinal Epithelial Stem cell:Intestine,96
Intestinal Stem cell:Intestine,100
Cancer Stem cell:Gastrointestinal Tract,99
Paneth cell:Intestine,68
Eosinophil:Lung,96
Follicular Dendritic cell:Spleen,101
Dendritic cell:Spleen,101
Monocyte:Spleen,101
T cell:Thymus,7
Stem cell:Testis,5
Dendritic cell:Thymus,102
Cancer Stem cell:Endometrium,100
Stem cell:Endometrium,14
Macrophage:Serum,6
M2 macrophage:Serum,100
Mesenchymal Stem cell:Cartilage,26
Stem cell:Cartilage,8
Chondrocyte:Cartilage,100
Stem cell:Gastrointestinal Tract,102
Germ cell:Gonad,82
Nucleus Pulposus cell:Intervertebral Disc,100
Schwann cell:Intervertebral Disc,95
Basal cell:Epithelium,101
T cell:Artery,6
Macrophage:Artery,99
Progenitor cell:Bone,100
Epithelial cell:Bone,97
Mesenchymal Stem cell:Bone,24
Stem cell:Bone,8
Endothelial cell:Eye,99
Epithelial cell:Cornea,99
Progenitor cell:Corneal Epithelium,101
Stem cell:Eye,9
Stem cell:Lacrimal Gland,94
Stem cell:Limbal Epithelium,94
T cell:Eye,99
Stem cell:Deciduous Tooth,5
Stem cell:Molar,96
Stem cell:Periodontal Ligament,20
Stem cell:Dental Pulp,13
Activated B cell:Peripheral Blood,101
Dendritic cell:Blood,100
Myeloid Dendritic cell:Blood,18
Leukocyte:Peripheral Blood,98
Hepatocyte:Undefined,5
Mesenchymal cell:Undefined,100
Mesenchymal Stromal cell:Liver,100
Progenitor cell:Liver,6
Progenitor cell:Fetal Liver,96
Stem cell:Liver,24
Stem cell:Fetal Liver,101
Regulatory T (Treg) cell:Liver,417
T cell:Fetal Liver,100
Myofibroblast:Liver,101
Luminal Epithelial cell:Breast,6
Basal Epithelial cell:Breast,6
Progenitor cell:Breast,6
Type I pneumocyte:Undefined,102
Lung Epithelial cell:Lung,7
Fibroblast:Lung,9
Macrophage:Lung,18
M2 macrophage:Lung,101
M1 macrophage:Lung,101
Myofibroblast:Undefined,100
Myofibroblast:Lung,99
Neutrophil:Lung,101
T cell:Lung,8
CD8+ T cell:Lung,90
Transitional B cell:Bone Marrow,103
M2 macrophage:Bone Marrow,6
Mast cell:Bone Marrow,5
Progenitor cell:Bone Marrow,101
Stromal cell:Bone Marrow,13
Interstitial cell:Bladder,100
Epithelial cell:Bladder,97
Merkel cell:Skin,101
T cell:Skin,103
Stem cell:Hair Follicle,7
Epithelial cell:Epithelium,100
Progenitor cell:Skin,100
Endothelial cell:Fetal Kidney,6
Natural Killer T (NKT) cell:Fetal Kidney,4543
Monocyte:Fetal Kidney,797
Megakaryocyte:Fetal Kidney,9
Natural Killer cell:Kidney,10
Natural Killer T (NKT) cell:Kidney,10
CD8+ T cell:Kidney,8
Neutrophil:Kidney,80
Mast cell:Kidney,106
Plasmacytoid Dendritic cell:Kidney,5
T Helper cell:Kidney,10
Nephron Epithelial cell:Kidney,24
Urothelium cell:Kidney,6
Endothelial cell:Kidney,5
Plasma cell:Kidney,31
Erythroblast:Kidney,5
Regulatory T (Treg) cell:Kidney,7
Activated B cell:Undefined,100
Activated T cell:Undefined,15
Fat Cell (adipocyte):Adipose Tissue,25
Astrocyte:Undefined,6
Basophil:Undefined,34
Cardiomyocyte:Undefined,97
CD4+ T cell:Undefined,22
CD4+ T Helper cell:Peripheral Blood,5
CD4+CD25+ Regulatory T cell:Peripheral Blood,6
CD8+ T cell:Undefined,10
CD8+ Cytotoxic T cell:Undefined,11
CD8+ Cytotoxic T cell:Peripheral Blood,98
Central Memory T cell:Undefined,7
Cholinergic neuron:Undefined,100
Common Lymphoid progenitor:Germ,98
Common Lymphoid progenitor:Undefined,100
Common Myeloid progenitor:Undefined,7
Conventional Dendritic cell:Undefined,18
Cytotoxic T cell:Undefined,25
Definitive Endoderm cell:Germ,99
Dopaminergic neuron:Undefined,6
Mesoderm cell:Undefined,99
Ectoderm cell:Germ,98
Effector Memory T cell:Undefined,7
Effector T cell:Undefined,13
Effector Regulatory T (Treg) cell:Peripheral Blood,100
Induced Pluripotent Stem cell:Undefined,36
Embryonic Stem cell:Germ,12
Endothelial cell:Germ,5
Endothelial Stem cell:Blood Vessel,19
Eosinophil:Undefined,30
Epidermal Stem cell:Skin,13
Epithelial cell:Skin,10
Epithelial cell:Lung,10
Epithelial cell:Airway Epithelium,10
Red Blood Cell (erythrocyte):Blood,100
Red Blood Cell (erythrocyte):Undefined,101
Exhausted T cell:Undefined,16
Follicular B cell:Undefined,22
GABAergic neuron:Undefined,5
Germ cell:Undefined,27
Glial cell:Undefined,15
Glutamatergic neuron:Undefined,5
Granulocyte-monocyte progenitor:Undefined,6
Granulosa cell:Undefined,98
Granulocyte-monocyte progenitor:Germ,100
Hemangioblast:Germ,10
Hematopoietic Stem cell:Blood,38
Hematopoietic Stem cell:Germ,13
Hematopoietic Stem cell:Undefined,16
IgG Memory B cell:Undefined,97
Immature neuron:Undefined,101
Intermediate Progenitor cell:Undefined,98
Intestinal Stem cell:Small Intestine,10
Mesoderm cell:Germ,17
Lymphoid cell:Undefined,50
Marginal Zone B cell:Undefined,13
Mast cell:Undefined,24
Neuron:Undefined,38
Oligodendrocyte:Undefined,7
Megakaryocyte Erythroid cell:Undefined,90
Megakaryocyte-erythroid progenitor:Germ,100
Megakaryocyte-erythroid progenitor:Undefined,7
Memory B cell:Undefined,10
Mesenchymal Stem cell:Tendon,24
Mesenchymal Stem cell:Germ,6
Mesodermal Embryonic Stem cell:Germ,99
Microglial cell:Undefined,10
Monocyte:Undefined,102
Multipotent Progenitor cell:Undefined,100
Myeloblast:Germ,6
Myeloid cell:Bone Marrow,79
Myeloid Dendritic cell:Skin,18
Myeloid Dendritic cell:Lung,18
Myeloid Dendritic cell:Stomach,18
Myeloid Dendritic cell:Intestine,18
Myeloid-derived Suppressor cell:Undefined,6
Naive B cell:Undefined,100
Naive T cell:Blood,7
Naive T cell:Undefined,5
Naive Regulatory T (Treg) cell:Peripheral Blood,101
Natural Killer T (NKT) cell:Peripheral Blood,11
Natural Memory B cell:Undefined,100
Natural Regulatory T (Treg) cell:Peripheral Blood,102
Neural Crest cell:Germ,101
Neural Stem cell:Undefined,58
Neural Tube cell:Germ,14
Neuroepithelial cell:Undefined,7
Plasmacytoid Dendritic cell:Undefined,10
Platelet:Undefined,22
Primitive Endoderm cell:Germ,100
Proerythroblast:Germ,103
Purkinje cell:Undefined,26
Pyramidal cell:Undefined,13
Radial Glial cell:Undefined,11
Regulatory B cell:Undefined,102
Retinal Ganglion cell:Undefined,5
Schwann cell:Undefined,6
Serotonergic neuron:Undefined,97
Smooth Muscle cell:Heart,8
Specialist Antigen Presenting cell:Undefined,49
Follicular Helper (Tfh) T cell:Undefined,23
T Helper cell:Undefined,44
T Helper1 (Th1) cell:Undefined,26
T Helper2 (Th2) cell:Undefined,28
T Helper9 (Th9) cell:Undefined,12
Mesenchymal Stem cell:Meniscus,6
Mesenchymal Stem cell:Ligament,21
Mesenchymal Stem cell:Fat Pad,8
Plasmacytoid Dendritic cell:Bone Marrow,7
Myeloid Conventional Dendritic cell:Bone Marrow,16
Langerhans cell:Bone Marrow,5
Monocyte Derived Dendritic cell:Bone Marrow,8
Non-classical monocyte:Bone Marrow,102
CD4+ Regulatory T cell:Undefined,102
CD8+ Regulatory T cell:Undefined,102
M1 macrophage:Peripheral Blood,20
Mesenchymal Stem cell:Whartons Jelly,97
Adventitial cell:Undefined,6
Colorectal Stem cell:Colorectum,5
Leukocyte:Undefined,10
Airway Secretory cell:Lung,5
Alpha cell:Pancreas,18
Pancreatic Polypeptide cell:Pancreas,18
Neuronal Progenitor cell:Undefined,101
Trophoblast Stem cell:Undefined,102
Definitive Endoderm cell:Undefined,5
Idiopathic Pulmonary Fibrosis cell:Lung,15
Muscle cell:Embryoid Body,101
Stromal cell:Embryoid Body,100
Endothelial cell:Embryoid Body,99
Neural cell:Embryoid Body,100
Epithelial cell:Embryoid Body,101
Hepatocyte:Embryoid Body,95
Fibroblast:Peripheral Blood,95
CD4+ Memory T cell:Peripheral Blood,99
CD14+CD16+ monocyte:Peripheral Blood,5
Megakaryocyte Progenitor cell:Peripheral Blood,94
pro-Natural Killer Cell (pro-NK cell):Peripheral Blood,100
Plasmacytoid Dendritic cell:Peripheral Blood,100
Trophectoderm cell:Embryo,100
Primitive Endoderm cell:Embryo,96
Epiblast cell:Embryo,95
Neural Progenitor cell:Embryonic Prefrontal Cortex,166
Neuron:Embryonic Prefrontal Cortex,12
Interneuron:Embryonic Prefrontal Cortex,32
Astrocyte:Embryonic Prefrontal Cortex,342
Oligodendrocyte Progenitor cell:Embryonic Prefrontal Cortex,110
Microglial cell:Embryonic Prefrontal Cortex,472
Acinar cell:Pancreatic Islet,95
Oligodendrocyte Precursor cell:Brain,102
Naive CD8+ T cell:Peripheral Blood,92
Effector CD8+ Memory T (Tem) cell:Peripheral Blood,82
Mucosal-associated Invariant T cell:Liver,68
Exhausted CD8+ T cell:Liver,260
Naive CD4+ T cell:Peripheral Blood,32
Exhausted CD4+ T cell:Liver,113
CD4+ Cytotoxic T cell:Liver,89
Fibroblast:Heart,96
Epidermal Stem cell:Foreskin,95
Endothelial cell:Embryonic Brain,99
Myotube:Muscle,93
Myoblast:Muscle,7
Liver Bud Hepatic cell:Liver,201
Lymphoblast:Fetal Liver,99
Erythroblast:Fetal Liver,91
Endothelial cell:Fetal Liver,99
Kupffer cell:Fetal Liver,100
Mesenchymal cell:Fetal Liver,100
Basal cell:Lung,98
Secretory cell:Lung,74
Ciliated cell:Lung,276
Brush Cell (Tuft cell):Lung,77
Neuroendocrine cell:Lung,77
Ionocyte cell:Lung,290
FOXN4+ cell:Lung,79
SLC16A7+ cell:Lung,983
Ductal cell:Pancreas,98
Mesenchymal cell:Pancreas,100
PP cell:Pancreas,97
Ciliated Epithelial cell:Esophagus,425
Secretory Progenitor cell:Esophagus,72
FGFR1LowNME5- Epithelial cell:Esophagus,50
FGFR1HighNME5- Epithelial cell:Esophagus,191
Multipotent Progenitor cell:Stomach,47
HES1High Progenitor cell:Stomach,100
Parietal Progenitor cell:Stomach,7
Pit Progenitor cell:Stomach,54
Pit cell:Stomach,13
Tuft Progenitor cell:Small Intestine,10
PROCR+ Progenitor cell:Small Intestine,21
Enterocyte Progenitor cell:Small Intestine,138
Goblet cell:Small Intestine,42
Secretory Progenitor cell:Small Intestine,42
LGR5+ Stem cell:Small Intestine,98
Enteroendocrine cell:Small Intestine,42
DCLK1+ Progenitor cell:Large Intestine,98
MKI67+ Progenitor cell:Large Intestine,110
PROM1High Progenitor cell:Large Intestine,96
PROM1Low Progenitor cell:Large Intestine,7
LGR5+ Stem cell:Large Intestine,56
Secretory Progenitor cell:Large Intestine,16
Goblet Progenitor cell:Large Intestine,18
Goblet cell:Large Intestine,40
Enteroendocrine cell:Large Intestine,96
Enterocyte:Large Intestine,56
Paneth cell:Large Intestine,311
Mitotic Fetal Germ cell:Fetal Gonad,650
Retinoid Acid Signaling-Responsive Fetal Germ cell:Fetal Gonad,219
Meiotic Prophase Fetal Germ cell:Fetal Gonad,1034
Oogenesis Phase Fetal Germ cell:Fetal Gonad,844
Migration Phase Fetal Germ cell:Fetal Gonad,159
Gonadal Mitotic Phase Fetal Germ cell:Fetal Gonad,291
Mitotic Arrest Phase Fetal Germ cell:Fetal Gonad,948
Endothelial cell:Fetal Gonad,208
Sertoli cell:Fetal Gonad,446
Leydig Precursor cell:Fetal Gonad,217
Leydig cell:Fetal Gonad,380
Granulosa cell:Fetal Gonad,185
Gonadal Endothelial cell:Fetal Gonad,459
Dendritic cell:Placenta,102
Decidual cell:Placenta,101
T cell:Placenta,99
Red Blood Cell (erythrocyte):Placenta,99
Vascular Endothelial cell:Placenta,99
Vascular Smooth Muscle cell:Placenta,98
Villous Stromal cell:Placenta,97
Macrophage:Placenta,6
Extravillous Trophoblast cell:Placenta,99
Villous cytotrophoblast:Placenta,99
Syncytiotrophoblast:Placenta,86
Luminal Progenitor cell:Breast,102
Lymphoid-primed Multipotent Progenitor cell:Umbilical Cord Blood,75
Multilymphoid Progenitor cell:Umbilical Cord Blood,530
Granulocyte-monocyte progenitor:Umbilical Cord Blood,112
CD141+CLEC9A+ Dendritic cell:Blood,100
CD1C+ A Dendritic cell:Blood,31
CD1C+ B Dendritic cell:Blood,54
CD1C-CD141- Dendritic cell:Blood,314
AXL+SIGLEC6+ Dendritic cell:Blood,79
Myeloid cell:Blood,92
Megakaryocyte:Blood,101
Ureteric Bud cell:Fetal Kidney,99
Primitive Vesicle cell:Fetal Kidney,8
Lake Et al.Science.Ex1:Brain,14
Lake Et al.Science.Ex2:Brain,10
Lake Et al.Science.Ex3:Brain,102
Lake Et al.Science.Ex4:Brain,13
Lake Et al.Science.Ex5:Brain,9
Lake Et al.Science.Ex6:Brain,34
Lake Et al.Science.Ex7:Brain,100
Lake Et al.Science.Ex8:Brain,58
Lake Et al.Science.In1:Brain,98
Lake Et al.Science.In2:Brain,103
Lake Et al.Science.In3:Brain,13
Lake Et al.Science.In4:Brain,6
Lake Et al.Science.In5:Brain,7
Lake Et al.Science.In6:Brain,100
Lake Et al.Science.In7:Brain,6
Lake Et al.Science.In8:Brain,98
Oocyte:Embryo,86
1-Cell Stage Cell (Blastomere):Embryo,46
4-Cell Stage Cell (Blastomere):Embryo,33
8-Cell Stage Cell (Blastomere):Embryo,19
Morula Cell (Blastomere):Embryo,99
