Pathway,Count
"TG(16:1(9Z)/18:0/18:2(9Z,12Z))[iso6] (HMDB05425)",19
"TG(16:1(9Z)/18:0/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05426)",19
TG(16:1(9Z)/20:0/20:0)[iso3] (HMDB05427),19
TG(16:1(9Z)/20:0/20:1(11Z))[iso6] (HMDB05428),19
"TG(16:1(9Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05429)",19
TG(16:1(9Z)/16:1(9Z)/18:0)[iso3] (HMDB05430),19
TG(16:1(9Z)/16:1(9Z)/20:0)[iso3] (HMDB05431),19
TG(16:1(9Z)/16:1(9Z)/18:1(9Z))[iso3] (HMDB05433),19
TG(16:1(9Z)/16:1(9Z)/20:1(11Z))[iso3] (HMDB05434),19
"TG(16:1(9Z)/16:1(9Z)/18:2(9Z,12Z))[iso3] (HMDB05435)",19
"TG(16:1(9Z)/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05436)",19
TG(16:1(9Z)/18:1(9Z)/20:0)[iso6] (HMDB05437),19
TG(16:1(9Z)/18:1(9Z)/18:1(9Z))[iso3] (HMDB05438),19
TG(16:1(9Z)/18:1(9Z)/20:1(11Z))[iso6] (HMDB05439),19
"TG(16:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso6] (HMDB05440)",19
"TG(16:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05441)",19
TG(16:1(9Z)/20:1(11Z)/20:1(11Z))[iso3] (HMDB05442),19
"TG(16:1(9Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05443)",19
"TG(16:1(9Z)/18:2(9Z,12Z)/20:0)[iso6] (HMDB05444)",19
"TG(16:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6] (HMDB05445)",19
"TG(16:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3] (HMDB05446)",19
"TG(16:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05447)",19
"TG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05448)",19
TG(18:1(9Z)/20:0/20:0)[iso3] (HMDB05449),19
TG(18:1(9Z)/20:0/20:1(11Z))[iso6] (HMDB05450),19
"TG(18:1(9Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05451)",19
TG(18:1(9Z)/18:1(9Z)/20:0)[iso3] (HMDB05452),19
TG(18:1(9Z)/18:1(9Z)/20:1(11Z))[iso3] (HMDB05454),19
"TG(18:1(9Z)/18:1(9Z)/18:2(9Z,12Z))[iso3] (HMDB05455)",19
"TG(18:1(9Z)/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05456)",19
TG(18:1(9Z)/20:1(11Z)/20:1(11Z))[iso3] (HMDB05457),19
"TG(18:1(9Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05458)",19
"TG(18:1(9Z)/18:2(9Z,12Z)/20:0)[iso6] (HMDB05459)",19
"TG(18:1(9Z)/18:2(9Z,12Z)/20:1(11Z))[iso6] (HMDB05460)",19
"TG(18:1(9Z)/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3] (HMDB05461)",19
"TG(18:1(9Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05462)",19
"TG(18:1(9Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05463)",19
TG(20:1(11Z)/20:1(11Z)/20:1(11Z)) (HMDB05464),19
"TG(20:1(11Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05465)",19
"TG(20:1(11Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05466)",19
"TG(18:2(9Z,12Z)/20:0/20:0)[iso3] (HMDB05467)",19
"TG(18:2(9Z,12Z)/20:0/20:1(11Z))[iso6] (HMDB05468)",19
"TG(18:2(9Z,12Z)/20:0/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05469)",19
"TG(18:2(9Z,12Z)/20:1(11Z)/20:1(11Z))[iso3] (HMDB05470)",19
"TG(18:2(9Z,12Z)/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05471)",19
"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:0)[iso3] (HMDB05472)",19
"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:1(11Z))[iso3] (HMDB05473)",19
"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/18:2(9Z,12Z)) (HMDB05474)",19
"TG(18:2(9Z,12Z)/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05475)",19
"TG(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05476)",19
"TG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)) (HMDB05478)",19
"PE(O-18:1(1Z)/20:4(5Z,8Z,11Z,14Z)) (HMDB05779)",42
"PE(O-16:1(1Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)) (HMDB05780)",42
C25H38O8 (HMDB06203),19
9-cis-Retinal (HMDB06218),10
C24H32O8 (HMDB06224),19
"3,4-Dihydroxymandelaldehyde (HMDB06242)",11
2-Amino-2-deoxy-4-O-beta-D-galactopyranosyl-D-glucose (HMDB06591),26
Coenzyme Q (HMDB06709),59
C46H87NO13 (HMDB06750),14
2-Methoxy-estradiol-17beta 3-glucuronide (HMDB06765),18
16-Glucuronide-estriol (HMDB06766),18
SMR000538886 (HMDB06768),23
C19H28O3 (HMDB06769),23
L-Sorbose 1P (HMDB06797),96
C27H46O3 (HMDB06894),11
C11H19O13P (HMDB06953),27
DG(14:0/14:0/0:0) (HMDB07008),50
DG(14:0/14:1(9Z)/0:0) (HMDB07009),50
DG(14:0/15:0/0:0) (HMDB07010),50
DG(14:0/16:0/0:0) (HMDB07011),50
DG(14:0/16:1(9Z)/0:0) (HMDB07012),50
DG(14:0/18:0/0:0) (HMDB07013),50
DG(14:0/18:1(11Z)/0:0) (HMDB07014),50
DG(14:0/18:1(9Z)/0:0) (HMDB07015),50
"DG(14:0/18:2(9Z,12Z)/0:0) (HMDB07016)",50
"DG(14:0/18:3(6Z,9Z,12Z)/0:0) (HMDB07017)",50
"DG(14:0/18:3(9Z,12Z,15Z)/0:0) (HMDB07018)",50
C35H60O5 (HMDB07019),50
DG(14:0/20:0/0:0) (HMDB07020),50
DG(14:0/20:1(11Z)/0:0) (HMDB07021),50
"DG(14:0/20:2(11Z,14Z)/0:0) (HMDB07022)",50
"DG(14:0/20:3(5Z,8Z,11Z)/0:0) (HMDB07023)",50
"DG(14:0/20:3(8Z,11Z,14Z)/0:0) (HMDB07024)",50
"DG(14:0/20:4(5Z,8Z,11Z,14Z)/0:0) (HMDB07025)",50
"DG(14:0/20:4(8Z,11Z,14Z,17Z)/0:0) (HMDB07026)",50
"DG(14:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0) (HMDB07027)",50
DG(14:0/22:0/0:0) (HMDB07028),50
DG(14:0/22:1(13Z)/0:0) (HMDB07029),50
"DG(14:0/22:2(13Z,16Z)/0:0) (HMDB07030)",50
"DG(14:0/22:4(7Z,10Z,13Z,16Z)/0:0) (HMDB07031)",50
"DG(14:0/22:5(4Z,7Z,10Z,13Z,16Z)/0:0) (HMDB07032)",50
"DG(14:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0) (HMDB07033)",50
"DG(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0) (HMDB07034)",50
DG(14:0/24:0/0:0) (HMDB07035),50
DG(14:0/24:1(15Z)/0:0) (HMDB07036),50
DG(14:1(9Z)/14:0/0:0) (HMDB07037),50
DG(14:1(9Z)/14:1(9Z)/0:0) (HMDB07038),50
DG(14:1(9Z)/15:0/0:0) (HMDB07039),50
DG(14:1(9Z)/16:0/0:0) (HMDB07040),50
DG(14:1(9Z)/16:1(9Z)/0:0) (HMDB07041),50
DG(14:1(9Z)/18:0/0:0) (HMDB07042),50
DG(14:1(9Z)/18:1(11Z)/0:0) (HMDB07043),50
DG(14:1(9Z)/18:1(9Z)/0:0) (HMDB07044),50
"DG(14:1(9Z)/18:2(9Z,12Z)/0:0) (HMDB07045)",50
"DG(14:1(9Z)/18:3(6Z,9Z,12Z)/0:0) (HMDB07046)",50
"DG(14:1(9Z)/18:3(9Z,12Z,15Z)/0:0) (HMDB07047)",50
C35H58O5 (HMDB07048),50
DG(14:1(9Z)/20:0/0:0) (HMDB07049),50
DG(14:1(9Z)/20:1(11Z)/0:0) (HMDB07050),50
"DG(14:1(9Z)/20:2(11Z,14Z)/0:0) (HMDB07051)",50
"DG(14:1(9Z)/20:3(5Z,8Z,11Z)/0:0) (HMDB07052)",50
"DG(14:1(9Z)/20:3(8Z,11Z,14Z)/0:0) (HMDB07053)",50
"DG(14:1(9Z)/20:4(5Z,8Z,11Z,14Z)/0:0) (HMDB07054)",50
"DG(14:1(9Z)/20:4(8Z,11Z,14Z,17Z)/0:0) (HMDB07055)",50
"DG(14:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0) (HMDB07056)",50
DG(14:1(9Z)/22:0/0:0) (HMDB07057),50
DG(14:1(9Z)/22:1(13Z)/0:0) (HMDB07058),50
"DG(14:1(9Z)/22:2(13Z,16Z)/0:0) (HMDB07059)",50
"DG(14:1(9Z)/22:4(7Z,10Z,13Z,16Z)/0:0) (HMDB07060)",50
"DG(14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z)/0:0) (HMDB07061)",50
"DG(14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0) (HMDB07062)",50
"DG(14:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0) (HMDB07063)",50
DG(14:1(9Z)/24:0/0:0) (HMDB07064),50
DG(14:1(9Z)/24:1(15Z)/0:0) (HMDB07065),50
DG(15:0/14:0/0:0) (HMDB07066),50
